"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
674,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1190,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274334611,2060423291794317,2060423291976557,2060423292092211,182240
675,"grouped_gemm_kernel_01c2d345d.kd",4,0,1192,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274414190,2060423291989677,2060423292026797,2060423292074077,37120
676,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1194,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274449746,2060423292038157,2060423292224237,2060423292316930,186080
677,"grouped_gemm_kernel_01c2d345d.kd",4,0,1196,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274530677,2060423292237357,2060423292274957,2060423292329824,37600
678,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1198,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274566173,2060423292286157,2060423292469997,2060423292578728,183840
679,"grouped_gemm_kernel_01c2d345d.kd",4,0,1200,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274645682,2060423292483117,2060423292522157,2060423292586513,39040
680,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1202,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274722104,2060423292533357,2060423292720557,2060423292809068,187200
681,"grouped_gemm_kernel_01c2d345d.kd",4,0,1204,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274808516,2060423292733677,2060423292771117,2060423292818345,37440
682,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1206,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274844302,2060423292782477,2060423292963757,2060423293159843,181280
683,"grouped_gemm_kernel_01c2d345d.kd",4,0,1208,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423274923801,2060423292976877,2060423293015277,2060423293168128,38400
684,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1210,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423274960820,2060423293026797,2060423293207437,2060423293259970,180640
685,"grouped_gemm_kernel_01c2d345d.kd",4,0,1212,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275039717,2060423293220557,2060423293257837,2060423293277462,37280
686,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1214,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275075203,2060423293269197,2060423293451757,2060423293530745,182560
687,"grouped_gemm_kernel_01c2d345d.kd",4,0,1216,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275154321,2060423293464717,2060423293502317,2060423293538880,37600
688,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,1218,36914,36914,16000000,256,0,0,4,4,16,64,"0x0","0x7ff5cacd4440",2060423275190979,2060423293513677,2060423293696876,2060423293780431,183199
689,"grouped_gemm_kernel_01c2d345d.kd",4,0,1220,36914,36914,262144,128,2560,0,88,0,48,64,"0x0","0x7ff5cae08580",2060423275271419,2060423293709836,2060423293746796,2060423293767777,36960
