"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
333,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,536,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033615953811,1316033623239280,1316033623424721,1316033623433405,185441
334,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,538,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616089054,1316033623440561,1316033623449201,1316033623455997,8640
335,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,540,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616126163,1316033623460401,1316033623646961,1316033623671881,186560
336,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,542,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616215029,1316033623659921,1316033623669361,1316033623680196,9440
337,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,544,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616250165,1316033623680721,1316033623868401,1316033623880691,187680
338,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,546,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616338881,1316033623881681,1316033623890641,1316033623959418,8960
339,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,548,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616373726,1316033623901841,1316033624082642,1316033624096634,180801
340,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,550,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616461680,1316033624095762,1316033624104242,1316033624129967,8480
341,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,552,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616497477,1316033624115602,1316033624301842,1316033624308169,186240
342,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,554,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616585722,1316033624314802,1316033624323442,1316033624346301,8640
343,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,556,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616621208,1316033624334642,1316033624517203,1316033624521398,182561
344,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,558,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616710645,1316033624530483,1316033624539123,1316033624562034,8640
345,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,560,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616747444,1316033624550483,1316033624732723,1316033624737942,182240
346,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,562,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616834106,1316033624745683,1316033624753843,1316033624772757,8160
347,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,564,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033616881825,1316033624765203,1316033624947123,1316033624960488,181920
348,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,566,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033616975019,1316033624960083,1316033624968723,1316033625001284,8640
349,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,568,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617010485,1316033624979923,1316033625169044,1316033625173316,189121
350,"matmul_kernel_0d1d2d3d4c5d6c7d8c.kd",4,0,570,14793,14793,46080,256,16896,0,44,4,32,64,"0x0","0x7fe40f8b6600",1316033617098941,1316033625181844,1316033625190644,1316033625209453,8800
351,"void at::native::modern::elementwise_kernel<at::native::FillFunctor<int>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<int>, at::detail::Array<char*, 1>) [clone .kd]",4,0,572,14793,14793,16000000,256,0,0,4,4,16,64,"0x0","0x7fe40f894440",1316033617133185,1316033625201844,1316033625382644,1316033625393648,180800
